Value,Time,Label,TrackID,ID,Embryo.Id,TE.ICM,Identity,SpotID,UniqueID,Mitosis,MtUniqueID,X,Y,Z,TimeM,Cell_number,Stage
1.34819,22,Cavity;DP;ICM,1000000026,1654,110519_p6,ICM,DP,110519_p6_1654,110519_p61000000026,Parent,110519_p61000000026Parent,79.125,81.5046,29.888,105,34,32_64
1.8058,22,TE_Polar,1000000027,1655,110519_p6,TE,Polar TE,110519_p6_1655,110519_p61000000027,Parent,110519_p61000000027Parent,55.7663,77.9838,38.2787,105,34,32_64
1.54253,22,Cavity;DP;ICM,1000000028,1656,110519_p6,ICM,DP,110519_p6_1656,110519_p61000000028,Parent,110519_p61000000028Parent,69.8809,87.7751,35.5547,105,34,32_64
1.37015,22,Cavity;DP;ICM,1000000029,1657,110519_p6,ICM,DP,110519_p6_1657,110519_p61000000029,Parent,110519_p61000000029Parent,85.8032,69.6041,42,105,34,32_64
1.045,22,Cavity;DP;Daughter1;ICM,1000000030,1661,110519_p6,ICM,DP,110519_p6_1661,110519_p61000000030,Daughter1,110519_p61000000030Daughter1,64.8992,66.4768,31.1294,105,34,32_64
0.875641,22,Cavity;Daughter2;ICM;PrE,1000000030,1662,110519_p6,ICM,PrE,110519_p6_1662,110519_p61000000030,Daughter2,110519_p61000000030Daughter2,71.8181,81.9572,14.9221,105,34,32_64
2.47611,23,TE_Polar,1000000000,1663,110519_p6,TE,Polar TE,110519_p6_1663,110519_p61000000000,Parent,110519_p61000000000Parent,60.1944,93.1661,3.42262,110,34,32_64
1.13922,23,DP;Deep;ICM,1000000001,1664,110519_p6,ICM,DP,110519_p6_1664,110519_p61000000001,Parent,110519_p61000000001Parent,70.0765,102.538,16.353,110,34,32_64
2.01085,23,TE_Polar,1000000002,1665,110519_p6,TE,Polar TE,110519_p6_1665,110519_p61000000002,Parent,110519_p61000000002Parent,95.8959,107.888,16.2502,110,34,32_64
2.01414,23,TE_Polar,1000000003,1666,110519_p6,TE,Polar TE,110519_p6_1666,110519_p61000000003,Parent,110519_p61000000003Parent,79.8441,110.203,16.4921,110,34,32_64
0.990262,23,DP;ICM,1000000004,1667,110519_p6,ICM,DP,110519_p6_1667,110519_p61000000004,Parent,110519_p61000000004Parent,84.8647,99.4937,6.04698,110,34,32_64
1.27694,23,DP;Deep;ICM,1000000005,1668,110519_p6,ICM,DP,110519_p6_1668,110519_p61000000005,Parent,110519_p61000000005Parent,87.0607,85.6559,2.71397,110,34,32_64
1.63978,23,DP;Deep;ICM,1000000007,1669,110519_p6,ICM,DP,110519_p6_1669,110519_p61000000007,Parent,110519_p61000000007Parent,76.3857,91.7446,8.12375,110,34,32_64
2.25212,23,TE_Polar,1000000008,1670,110519_p6,TE,Polar TE,110519_p6_1670,110519_p61000000008,Parent,110519_p61000000008Parent,96.7006,93.1283,3.49028,110,34,32_64
2.25974,23,TE_Polar,1000000009,1671,110519_p6,TE,Polar TE,110519_p6_1671,110519_p61000000009,Parent,110519_p61000000009Parent,96.4494,69.6761,12.4067,110,34,32_64
0.952073,23,DP;Deep;ICM,1000000010,1672,110519_p6,ICM,DP,110519_p6_1672,110519_p61000000010,Parent,110519_p61000000010Parent,99.217,81.2393,19.7457,110,34,32_64
1.72642,23,TE_Polar,1000000011,1673,110519_p6,TE,Polar TE,110519_p6_1673,110519_p61000000011,Parent,110519_p61000000011Parent,99.9821,70.1576,35.6208,110,34,32_64
1.70827,23,TE_Polar,1000000012,1674,110519_p6,TE,Polar TE,110519_p6_1674,110519_p61000000012,Parent,110519_p61000000012Parent,104.092,90.9143,38.1826,110,34,32_64
1.37371,23,DP;Deep;ICM,1000000013,1675,110519_p6,ICM,DP,110519_p6_1675,110519_p61000000013,Parent,110519_p61000000013Parent,86.7139,96.4494,26.7209,110,34,32_64
1.06668,23,Cavity;DP;ICM,1000000014,1676,110519_p6,ICM,DP,110519_p6_1676,110519_p61000000014,Parent,110519_p61000000014Parent,84.0829,71.5414,13.2289,110,34,32_64
2.10056,23,TE_Mural,1000000006,1677,110519_p6,TE,Mural TE,110519_p6_1677,110519_p61000000006,Parent,110519_p61000000006Parent,71.5295,67.1133,5.64166,110,34,32_64
2.33128,23,TE_Mural,1000000015,1678,110519_p6,TE,Mural TE,110519_p6_1678,110519_p61000000015,Parent,110519_p61000000015Parent,55.4896,64.7241,4.08503,110,34,32_64
1.09194,23,DP;Deep;ICM,1000000016,1679,110519_p6,ICM,DP,110519_p6_1679,110519_p61000000016,Parent,110519_p61000000016Parent,99.4937,98.9924,26.9321,110,34,32_64
1.22823,23,DP;Deep;ICM,1000000017,1680,110519_p6,ICM,DP,110519_p6_1680,110519_p61000000017,Parent,110519_p61000000017Parent,90.084,91.8956,43.6785,110,34,32_64
1.32654,23,DP;Deep;ICM,1000000018,1681,110519_p6,ICM,DP,110519_p6_1681,110519_p61000000018,Parent,110519_p61000000018Parent,95.0656,84.3049,35.1867,110,34,32_64
1.504,23,Cavity;DP;ICM,1000000019,1682,110519_p6,ICM,DP,110519_p6_1682,110519_p61000000019,Parent,110519_p61000000019Parent,90.9143,68.9901,28.5757,110,34,32_64
1.99399,23,TE_Polar,1000000020,1683,110519_p6,TE,Polar TE,110519_p6_1683,110519_p61000000020,Parent,110519_p61000000020Parent,78.2357,60.7479,28.1178,110,34,32_64
1.67197,23,TE_Mural,1000000021,1684,110519_p6,TE,Mural TE,110519_p6_1684,110519_p61000000021,Parent,110519_p61000000021Parent,50.2312,59.3033,26.4679,110,34,32_64
1.7779,23,TE_Mural,1000000022,1685,110519_p6,TE,Mural TE,110519_p6_1685,110519_p61000000022,Parent,110519_p61000000022Parent,45.164,70.1576,23.6814,110,34,32_64
1.75641,23,TE_Polar,1000000023,1686,110519_p6,TE,Polar TE,110519_p6_1686,110519_p61000000023,Parent,110519_p61000000023Parent,59.6068,100.601,32.9723,110,34,32_64
1.43635,23,TE_Polar,1000000024,1687,110519_p6,TE,Polar TE,110519_p6_1687,110519_p61000000024,Parent,110519_p61000000024Parent,86.763,103.952,50,110,34,32_64
1.27074,23,DP;Deep;ICM,1000000025,1688,110519_p6,ICM,DP,110519_p6_1688,110519_p61000000025,Parent,110519_p61000000025Parent,75.9695,104.815,36.3279,110,34,32_64
1.34765,23,Cavity;DP;ICM,1000000026,1689,110519_p6,ICM,DP,110519_p6_1689,110519_p61000000026,Parent,110519_p61000000026Parent,78.2486,81.5046,30.8092,110,34,32_64
1.69328,23,TE_Polar,1000000027,1690,110519_p6,TE,Polar TE,110519_p6_1690,110519_p61000000027,Parent,110519_p61000000027Parent,54.6593,78.6158,38.571,110,34,32_64
1.54842,23,Cavity;DP;ICM,1000000028,1691,110519_p6,ICM,DP,110519_p6_1691,110519_p61000000028,Parent,110519_p61000000028Parent,68.4971,88.14,34.301,110,34,32_64
1.04282,23,Cavity;DP;ICM,1000000029,1692,110519_p6,ICM,DP,110519_p6_1692,110519_p61000000029,Parent,110519_p61000000029Parent,85.3793,70.4344,42.2254,110,34,32_64
0.90239,23,Cavity;DP;Daughter1;ICM,1000000030,1696,110519_p6,ICM,DP,110519_p6_1696,110519_p61000000030,Daughter1,110519_p61000000030Daughter1,64.6225,65.9604,30.9269,110,34,32_64
0.881049,23,Cavity;Daughter2;ICM;PrE,1000000030,1697,110519_p6,ICM,PrE,110519_p6_1697,110519_p61000000030,Daughter2,110519_p61000000030Daughter2,70.9879,82.6086,13.6578,110,34,32_64
2.0198,24,TE_Polar,1000000000,1698,110519_p6,TE,Polar TE,110519_p6_1698,110519_p61000000000,Parent,110519_p61000000000Parent,59.9176,90.9601,2,115,34,32_64
1.19657,24,DP;Deep;ICM,1000000001,1699,110519_p6,ICM,DP,110519_p6_1699,110519_p61000000001,Parent,110519_p61000000001Parent,69.1245,102.538,17.5117,115,34,32_64
1.96745,24,TE_Polar,1000000002,1700,110519_p6,TE,Polar TE,110519_p6_1700,110519_p61000000002,Parent,110519_p61000000002Parent,95.6191,108.132,16.517,115,34,32_64
2.06931,24,TE_Polar,1000000003,1701,110519_p6,TE,Polar TE,110519_p6_1701,110519_p61000000003,Parent,110519_p61000000003Parent,79.2906,110.293,16.8199,115,34,32_64
1.0427,24,DP;ICM,1000000004,1702,110519_p6,ICM,DP,110519_p6_1702,110519_p61000000004,Parent,110519_p61000000004Parent,83.2714,100.878,5.93575,115,34,32_64
1.05541,24,DP;Deep;ICM,1000000005,1703,110519_p6,ICM,DP,110519_p6_1703,110519_p61000000005,Parent,110519_p61000000005Parent,88.2076,84.8257,3.74759,115,34,32_64
1.5914,24,DP;Deep;ICM,1000000007,1704,110519_p6,ICM,DP,110519_p6_1704,110519_p61000000007,Parent,110519_p61000000007Parent,75.7086,91.7446,8.11053,115,34,32_64
2.19845,24,TE_Polar,1000000008,1705,110519_p6,TE,Polar TE,110519_p6_1705,110519_p61000000008,Parent,110519_p61000000008Parent,96.2711,93.9586,2,115,34,32_64
2.39672,24,TE_Polar,1000000009,1706,110519_p6,TE,Polar TE,110519_p6_1706,110519_p61000000009,Parent,110519_p61000000009Parent,96.7262,70.069,11.6606,115,34,32_64
0.936373,24,DP;Deep;ICM,1000000010,1707,110519_p6,ICM,DP,110519_p6_1707,110519_p61000000010,Parent,110519_p61000000010Parent,99.7705,81.9358,18.6974,115,34,32_64
1.75735,24,TE_Polar,1000000011,1708,110519_p6,TE,Polar TE,110519_p6_1708,110519_p61000000011,Parent,110519_p61000000011Parent,100.749,70.1576,35.0212,115,34,32_64
1.5768,24,TE_Polar,1000000012,1709,110519_p6,TE,Polar TE,110519_p6_1709,110519_p61000000012,Parent,110519_p61000000012Parent,103.511,91.7446,35,115,34,32_64
1.37603,24,DP;Deep;ICM,1000000013,1710,110519_p6,ICM,DP,110519_p6_1710,110519_p61000000013,Parent,110519_p61000000013Parent,85.0851,96.1727,26.4451,115,34,32_64
1.00402,24,Cavity;DP;ICM,1000000014,1711,110519_p6,ICM,DP,110519_p6_1711,110519_p61000000014,Parent,110519_p61000000014Parent,84.7307,71.5414,12.6597,115,34,32_64
1.59545,24,TE_Mural,1000000006,1712,110519_p6,TE,Mural TE,110519_p6_1712,110519_p61000000006,Parent,110519_p61000000006Parent,71.6698,66.5598,2,115,34,32_64
2.18705,24,TE_Mural,1000000015,1713,110519_p6,TE,Mural TE,110519_p6_1713,110519_p61000000015,Parent,110519_p61000000015Parent,55.7663,63.8754,2,115,34,32_64
1.05164,24,DP;Deep;ICM,1000000016,1714,110519_p6,ICM,DP,110519_p6_1714,110519_p61000000016,Parent,110519_p61000000016Parent,98.9402,99.6308,26.8963,115,34,32_64
1.34464,24,DP;Deep;ICM,1000000017,1715,110519_p6,ICM,DP,110519_p6_1715,110519_p61000000017,Parent,110519_p61000000017Parent,90.084,91.866,44.0418,115,34,32_64
1.16768,24,DP;Deep;ICM,1000000018,1716,110519_p6,ICM,DP,110519_p6_1716,110519_p61000000018,Parent,110519_p61000000018Parent,94.5121,84.9952,34.999,115,34,32_64
1.52208,24,Cavity;DP;ICM,1000000019,1717,110519_p6,ICM,DP,110519_p6_1717,110519_p61000000019,Parent,110519_p61000000019Parent,91.2043,69.3273,28.458,115,34,32_64
1.99038,24,TE_Polar,1000000020,1718,110519_p6,TE,Polar TE,110519_p6_1718,110519_p61000000020,Parent,110519_p61000000020Parent,78.5858,60.1944,27.0946,115,34,32_64
1.6128,24,TE_Mural,1000000021,1719,110519_p6,TE,Mural TE,110519_p6_1719,110519_p61000000021,Parent,110519_p61000000021Parent,51.5733,58.5339,26.6444,115,34,32_64
1.74104,24,TE_Mural,1000000022,1720,110519_p6,TE,Mural TE,110519_p6_1720,110519_p61000000022,Parent,110519_p61000000022Parent,45.3533,69.0506,22.886,115,34,32_64
1.7842,24,TE_Polar,1000000023,1721,110519_p6,TE,Polar TE,110519_p6_1721,110519_p61000000023,Parent,110519_p61000000023Parent,59.6212,100.601,33.6668,115,34,32_64
1.44099,24,TE_Polar,1000000024,1722,110519_p6,TE,Polar TE,110519_p6_1722,110519_p61000000024,Parent,110519_p61000000024Parent,87.0397,103.722,45.6513,115,34,32_64
1.23947,24,DP;Deep;ICM,1000000025,1723,110519_p6,ICM,DP,110519_p6_1723,110519_p61000000025,Parent,110519_p61000000025Parent,75.1392,104.285,35,115,34,32_64
1.26775,24,Cavity;DP;ICM,1000000026,1724,110519_p6,ICM,DP,110519_p6_1724,110519_p61000000026,Parent,110519_p61000000026Parent,77.1521,80.9511,30.8341,115,34,32_64
1.6265,24,TE_Polar,1000000027,1725,110519_p6,TE,Polar TE,110519_p6_1725,110519_p61000000027,Parent,110519_p61000000027Parent,54.936,76.6132,36,115,34,32_64
1.74528,24,Cavity;DP;ICM,1000000028,1726,110519_p6,ICM,DP,110519_p6_1726,110519_p61000000028,Parent,110519_p61000000028Parent,68.2203,87.0425,33.9069,115,34,32_64
0.629445,24,Cavity;DP;ICM,1000000029,1727,110519_p6,ICM,DP,110519_p6_1727,110519_p61000000029,Parent,110519_p61000000029Parent,86.1963,70.1576,42.3386,115,34,32_64
0.937404,24,Cavity;DP;Daughter1;ICM,1000000030,1731,110519_p6,ICM,DP,110519_p6_1731,110519_p61000000030,Daughter1,110519_p61000000030Daughter1,64.8992,65.9792,31.14,115,34,32_64
0.922174,24,Cavity;Daughter2;ICM;PrE,1000000030,1732,110519_p6,ICM,PrE,110519_p6_1732,110519_p61000000030,Daughter2,110519_p61000000030Daughter2,70.7111,80.7962,13.4247,115,34,32_64
1.92045,1,Apoptosis;TE_Polar,1000000000,0,110519_p8,TE,Polar TE,110519_p8_0,110519_p81000000000,Parent,110519_p81000000000Parent,64.069,64.8729,8.54825,0,41,32_64
1.6807,1,TE_Polar,1000000001,24,110519_p8,TE,Polar TE,110519_p8_24,110519_p81000000001,Parent,110519_p81000000001Parent,44.9704,68.7738,23.4476,0,41,32_64
1.23486,1,EPI;ICM,1000000002,48,110519_p8,ICM,EPI,110519_p8_48,110519_p81000000002,Parent,110519_p81000000002Parent,55.9827,66.5598,20.0914,0,41,32_64
1.42599,1,TE_Polar,1000000003,72,110519_p8,TE,Polar TE,110519_p8_72,110519_p81000000003,Parent,110519_p81000000003Parent,72.8854,47.1869,20.6995,0,41,32_64
0.808874,1,DP;ICM,1000000005,120,110519_p8,ICM,DP,110519_p8_120,110519_p81000000005,Parent,110519_p81000000005Parent,80.7465,63.7922,17.7713,0,41,32_64
1.82195,1,TE_Polar,1000000006,144,110519_p8,TE,Polar TE,110519_p8_144,110519_p81000000006,Parent,110519_p81000000006Parent,90.3258,56.8733,21.2074,0,41,32_64
1.04165,1,ICM;PrE,1000000007,168,110519_p8,ICM,PrE,110519_p8_168,110519_p81000000007,Parent,110519_p81000000007Parent,89.813,66.0063,27.1949,0,41,32_64
1.05894,1,TE_Polar,1000000008,192,110519_p8,TE,Polar TE,110519_p8_192,110519_p81000000008,Parent,110519_p81000000008Parent,90.8461,58.2571,43.1456,0,41,32_64
1.50077,1,TE_Polar,1000000009,216,110519_p8,TE,Polar TE,110519_p8_216,110519_p81000000009,Parent,110519_p81000000009Parent,92.0213,77.2174,31.8878,0,41,32_64
1.0452,1,DP;ICM,1000000010,240,110519_p8,ICM,DP,110519_p8_240,110519_p81000000010,Parent,110519_p81000000010Parent,71.0579,58.5339,15.4118,0,41,32_64
0.979777,1,DP;ICM,1000000011,264,110519_p8,ICM,DP,110519_p8_264,110519_p81000000011,Parent,110519_p81000000011Parent,73.4787,73.7472,27.5415,0,41,32_64
1.67955,1,EPI;ICM,1000000012,288,110519_p8,ICM,EPI,110519_p8_288,110519_p81000000012,Parent,110519_p81000000012Parent,66.043,71.2646,17.5005,0,41,32_64
1.29238,1,EPI;ICM,1000000013,318,110519_p8,ICM,EPI,110519_p8_318,110519_p81000000013,Parent,110519_p81000000013Parent,73.4787,82.8631,32.2974,0,41,32_64
1.41066,1,TE_Polar,1000000014,345,110519_p8,TE,Polar TE,110519_p8_345,110519_p81000000014,Parent,110519_p81000000014Parent,48.0968,52.9987,33.9355,0,41,32_64
0.722955,1,EPI;ICM,1000000015,369,110519_p8,ICM,EPI,110519_p8_369,110519_p81000000015,Parent,110519_p81000000015Parent,50.5079,61.107,33.1564,0,41,32_64
0.867319,1,DP;ICM,1000000016,393,110519_p8,ICM,DP,110519_p8_393,110519_p81000000016,Parent,110519_p81000000016Parent,75.2671,64.069,30.42,0,41,32_64
0.76442,1,DP;ICM,1000000017,417,110519_p8,ICM,DP,110519_p8_417,110519_p81000000017,Parent,110519_p81000000017Parent,69.0506,57.0328,25.1565,0,41,32_64
1.45804,1,ICM;PrE,1000000018,441,110519_p8,ICM,PrE,110519_p8_441,110519_p81000000018,Parent,110519_p81000000018Parent,64.7562,78.1835,29.6029,0,41,32_64
0.921098,1,EPI;ICM,1000000019,465,110519_p8,ICM,EPI,110519_p8_465,110519_p81000000019,Parent,110519_p81000000019Parent,76.8681,53.829,31.2041,0,41,32_64
0.781748,1,DP;ICM,1000000020,489,110519_p8,ICM,DP,110519_p8_489,110519_p81000000020,Parent,110519_p81000000020Parent,82.3349,54.0522,38.3304,0,41,32_64
1.2529,1,ICM;PrE,1000000021,513,110519_p8,ICM,PrE,110519_p8_513,110519_p81000000021,Parent,110519_p81000000021Parent,84.8257,73.9184,47.3205,0,41,32_64
0.969191,1,EPI;ICM,1000000022,537,110519_p8,ICM,EPI,110519_p8_537,110519_p81000000022,Parent,110519_p81000000022Parent,87.0397,63.2657,37.5218,0,41,32_64
0.870994,1,DN;DP;ICM,1000000023,561,110519_p8,ICM,DP,110519_p8_561,110519_p81000000023,Parent,110519_p81000000023Parent,80.3976,67.6121,38.1941,0,41,32_64
1.38852,1,TE_Mural,1000000024,585,110519_p8,TE,Mural TE,110519_p8_585,110519_p81000000024,Parent,110519_p81000000024Parent,48.8474,79.5282,36.7803,0,41,32_64
1.25854,1,TE_Mural,1000000025,609,110519_p8,TE,Mural TE,110519_p8_609,110519_p81000000025,Parent,110519_p81000000025Parent,45.2496,68.5388,41.3635,0,41,32_64
1.39025,1,TE_Mural,1000000026,651,110519_p8,TE,Mural TE,110519_p8_651,110519_p81000000026,Parent,110519_p81000000026Parent,56.3075,49.1242,48.1713,0,41,32_64
0.977686,1,TE_Mural,1000000027,675,110519_p8,TE,Mural TE,110519_p8_675,110519_p81000000027,Parent,110519_p81000000027Parent,72.4238,45.5263,45.73,0,41,32_64
0.684199,1,DP;ICM,1000000028,699,110519_p8,ICM,DP,110519_p8_699,110519_p81000000028,Parent,110519_p81000000028Parent,70.9978,50.2312,39.8767,0,41,32_64
0.817132,1,EPI;ICM,1000000029,723,110519_p8,ICM,EPI,110519_p8_723,110519_p81000000029,Parent,110519_p81000000029Parent,56.9838,65.7295,33.6978,0,41,32_64
0.867795,1,EPI;ICM,1000000030,747,110519_p8,ICM,EPI,110519_p8_747,110519_p81000000030,Parent,110519_p81000000030Parent,56.0408,72.0949,43.3988,0,41,32_64
1.1681,1,TE_Mural,1000000032,806,110519_p8,TE,Mural TE,110519_p8_806,110519_p81000000032,Parent,110519_p81000000032Parent,77.9068,59.2675,57.5442,0,41,32_64
0.820655,1,DP;ICM,1000000033,830,110519_p8,ICM,DP,110519_p8_830,110519_p81000000033,Parent,110519_p81000000033Parent,57.5139,52.722,38.1017,0,41,32_64
0.862655,1,ICM,1000000034,854,110519_p8,ICM,ICM,110519_p8_854,110519_p81000000034,Parent,110519_p81000000034Parent,67.1133,69.1202,37.1158,0,41,32_64
1.83375,2,TE_Polar,1000000000,855,110519_p8,TE,Polar TE,110519_p8_855,110519_p81000000000,Parent,110519_p81000000000Parent,64.069,64.8483,9.88614,5,41,32_64
1.78573,2,TE_Polar,1000000001,856,110519_p8,TE,Polar TE,110519_p8_856,110519_p81000000001,Parent,110519_p81000000001Parent,45.6551,69.6041,24.736,5,41,32_64
1.31379,2,EPI;ICM,1000000002,857,110519_p8,ICM,EPI,110519_p8_857,110519_p81000000002,Parent,110519_p81000000002Parent,56.1654,66.5598,19.6265,5,41,32_64
1.5843,2,TE_Polar,1000000003,858,110519_p8,TE,Polar TE,110519_p8_858,110519_p81000000003,Parent,110519_p81000000003Parent,72.7073,47.1869,21.1574,5,41,32_64
0.830522,2,DP;ICM,1000000005,860,110519_p8,ICM,DP,110519_p8_860,110519_p81000000005,Parent,110519_p81000000005Parent,80.6393,63.7922,16.2796,5,41,32_64
1.85507,2,TE_Polar,1000000006,861,110519_p8,TE,Polar TE,110519_p8_861,110519_p81000000006,Parent,110519_p81000000006Parent,90.0345,56.8733,19.8052,5,41,32_64
1.04127,2,ICM;PrE,1000000007,862,110519_p8,ICM,PrE,110519_p8_862,110519_p81000000007,Parent,110519_p81000000007Parent,89.794,65.4528,26.2097,5,41,32_64
1.15836,2,TE_Polar,1000000008,863,110519_p8,TE,Polar TE,110519_p8_863,110519_p81000000008,Parent,110519_p81000000008Parent,91.6582,58.8106,41.9879,5,41,32_64
1.52761,2,TE_Polar,1000000009,864,110519_p8,TE,Polar TE,110519_p8_864,110519_p81000000009,Parent,110519_p81000000009Parent,92.2981,78.0622,32.0344,5,41,32_64
1.08989,2,DP;ICM,1000000010,865,110519_p8,ICM,DP,110519_p8_865,110519_p81000000010,Parent,110519_p81000000010Parent,71.5146,58.2571,15.5804,5,41,32_64
0.929553,2,DP;ICM,1000000011,866,110519_p8,ICM,DP,110519_p8_866,110519_p81000000011,Parent,110519_p81000000011Parent,73.7554,73.3209,26.0412,5,41,32_64
1.50487,2,EPI;ICM,1000000012,867,110519_p8,ICM,EPI,110519_p8_867,110519_p81000000012,Parent,110519_p81000000012Parent,65.2111,71.5414,16.8257,5,41,32_64
1.30829,2,EPI;ICM,1000000013,869,110519_p8,ICM,EPI,110519_p8_869,110519_p81000000013,Parent,110519_p81000000013Parent,74.0322,81.6221,32.2445,5,41,32_64
1.35964,2,TE_Polar,1000000014,871,110519_p8,TE,Polar TE,110519_p8_871,110519_p81000000014,Parent,110519_p81000000014Parent,48.0171,53.3633,34.185,5,41,32_64
0.679052,2,EPI;ICM,1000000015,872,110519_p8,ICM,EPI,110519_p8_872,110519_p81000000015,Parent,110519_p81000000015Parent,49.9544,61.8638,33.4148,5,41,32_64
0.840521,2,DP;ICM,1000000016,873,110519_p8,ICM,DP,110519_p8_873,110519_p81000000016,Parent,110519_p81000000016Parent,74.9417,63.2387,29.1667,5,41,32_64
0.822282,2,DP;ICM,1000000017,874,110519_p8,ICM,DP,110519_p8_874,110519_p81000000017,Parent,110519_p81000000017Parent,67.9436,57.1173,25.1273,5,41,32_64
1.28097,2,ICM;PrE,1000000018,875,110519_p8,ICM,PrE,110519_p8_875,110519_p81000000018,Parent,110519_p81000000018Parent,64.9145,77.9068,29.4717,5,41,32_64
0.937596,2,EPI;ICM,1000000019,876,110519_p8,ICM,EPI,110519_p8_876,110519_p81000000019,Parent,110519_p81000000019Parent,77.3533,53.3387,29.5541,5,41,32_64
0.747488,2,DP;ICM,1000000020,877,110519_p8,ICM,DP,110519_p8_877,110519_p81000000020,Parent,110519_p81000000020Parent,82.4984,53.2755,37.3076,5,41,32_64
1.38635,2,ICM;PrE,1000000021,878,110519_p8,ICM,PrE,110519_p8_878,110519_p81000000021,Parent,110519_p81000000021Parent,84.8257,73.6538,45.1918,5,41,32_64
0.92397,2,EPI;ICM,1000000022,879,110519_p8,ICM,EPI,110519_p8_879,110519_p81000000022,Parent,110519_p81000000022Parent,87.5932,63.9832,37.056,5,41,32_64
0.948252,2,DN;DP;ICM,1000000023,880,110519_p8,ICM,DP,110519_p8_880,110519_p81000000023,Parent,110519_p81000000023Parent,80.3976,66.7678,38.7821,5,41,32_64
1.55348,2,TE_Mural,1000000024,881,110519_p8,TE,Mural TE,110519_p8_881,110519_p81000000024,Parent,110519_p81000000024Parent,49.9544,81.143,36.9766,5,41,32_64
1.28025,2,TE_Mural,1000000025,882,110519_p8,TE,Mural TE,110519_p8_882,110519_p81000000025,Parent,110519_p81000000025Parent,45.8031,69.9177,42.2085,5,41,32_64
1.15492,2,TE_Mural,1000000026,884,110519_p8,TE,Mural TE,110519_p8_884,110519_p81000000026,Parent,110519_p81000000026Parent,57.8014,49.4009,50.5927,5,41,32_64
1.02876,2,TE_Mural,1000000027,885,110519_p8,TE,Mural TE,110519_p8_885,110519_p81000000027,Parent,110519_p81000000027Parent,72.4047,46.0799,46.7601,5,41,32_64
0.605031,2,DP;ICM,1000000028,886,110519_p8,ICM,DP,110519_p8_886,110519_p81000000028,Parent,110519_p81000000028Parent,70.6902,50.2312,39.2877,5,41,32_64
0.827109,2,EPI;ICM,1000000029,887,110519_p8,ICM,EPI,110519_p8_887,110519_p81000000029,Parent,110519_p81000000029Parent,57.0949,66.0063,34.8562,5,41,32_64
0.802921,2,EPI;ICM,1000000030,888,110519_p8,ICM,EPI,110519_p8_888,110519_p81000000030,Parent,110519_p81000000030Parent,54.0895,72.0949,40.2629,5,41,32_64
1.2094,2,TE_Mural,1000000032,890,110519_p8,TE,Mural TE,110519_p8_890,110519_p81000000032,Parent,110519_p81000000032Parent,79.0138,60.6811,57.1507,5,41,32_64
0.650399,2,DP;ICM,1000000033,891,110519_p8,ICM,DP,110519_p8_891,110519_p81000000033,Parent,110519_p81000000033Parent,57.1566,53.5523,39.234,5,41,32_64
0.86878,2,ICM,1000000034,892,110519_p8,ICM,ICM,110519_p8_892,110519_p81000000034,Parent,110519_p81000000034Parent,68.2203,68.1812,37.6418,5,41,32_64
1.77061,3,TE_Polar,1000000000,893,110519_p8,TE,Polar TE,110519_p8_893,110519_p81000000000,Parent,110519_p81000000000Parent,64.3535,65.7295,10.7699,10,41,32_64
1.92579,3,TE_Polar,1000000001,894,110519_p8,TE,Polar TE,110519_p8_894,110519_p81000000001,Parent,110519_p81000000001Parent,45.8031,70.3872,24.6376,10,41,32_64
1.37484,3,EPI;ICM,1000000002,895,110519_p8,ICM,EPI,110519_p8_895,110519_p81000000002,Parent,110519_p81000000002Parent,55.936,66.0063,19.8525,10,41,32_64
1.74818,3,TE_Polar,1000000003,896,110519_p8,TE,Polar TE,110519_p8_896,110519_p81000000003,Parent,110519_p81000000003Parent,72.7297,46.9101,20.833,10,41,32_64
0.82916,3,DP;ICM,1000000005,898,110519_p8,ICM,DP,110519_p8_898,110519_p81000000005,Parent,110519_p81000000005Parent,80.1441,63.5155,15.8743,10,41,32_64
1.89022,3,TE_Polar,1000000006,899,110519_p8,TE,Polar TE,110519_p8_899,110519_p81000000006,Parent,110519_p81000000006Parent,89.79,56.8733,19.2115,10,41,32_64
1.10046,3,ICM;PrE,1000000007,900,110519_p8,ICM,PrE,110519_p8_900,110519_p81000000007,Parent,110519_p81000000007Parent,89.8791,65.4528,25.7203,10,41,32_64
1.03411,3,TE_Polar,1000000008,901,110519_p8,TE,Polar TE,110519_p8_901,110519_p81000000008,Parent,110519_p81000000008Parent,91.984,58.8106,41.4837,10,41,32_64
1.63956,3,TE_Polar,1000000009,902,110519_p8,TE,Polar TE,110519_p8_902,110519_p81000000009,Parent,110519_p81000000009Parent,92.8516,78.0213,30.8351,10,41,32_64
1.05455,3,DP;ICM,1000000010,903,110519_p8,ICM,DP,110519_p8_903,110519_p81000000010,Parent,110519_p81000000010Parent,71.485,57.7036,15.2211,10,41,32_64
0.939982,3,DP;ICM,1000000011,904,110519_p8,ICM,DP,110519_p8_904,110519_p81000000011,Parent,110519_p81000000011Parent,74.3089,72.9009,26.4515,10,41,32_64
1.405,3,EPI;ICM,1000000012,905,110519_p8,ICM,EPI,110519_p8_905,110519_p81000000012,Parent,110519_p81000000012Parent,64.7271,71.5414,16.7009,10,41,32_64
1.28462,3,EPI;ICM,1000000013,907,110519_p8,ICM,EPI,110519_p8_907,110519_p81000000013,Parent,110519_p81000000013Parent,74,80.5,33,10,41,32_64
